bundle_target_id,bundle_target_type,bundle_target_uuid,changed_value,content_translation_outdated_value,content_translation_source_value,created_value,default_langcode_value,field_access_terms_target_id,field_access_terms_target_type,field_access_terms_target_uuid,field_access_terms_url,field_edited_text_format,field_edited_text_processed,field_edited_text_value,field_file_size_value,field_height_value,field_media_audio_file_description,field_media_audio_file_display,field_media_audio_file_target_id,field_media_audio_file_target_type,field_media_audio_file_target_uuid,field_media_audio_file_url,field_media_document_description,field_media_document_display,field_media_document_target_id,field_media_document_target_type,field_media_document_target_uuid,field_media_document_url,field_media_file_target_id,field_media_file_target_type,field_media_file_target_uuid,field_media_file_url,field_media_image_alt,field_media_image_height,field_media_image_target_id,field_media_image_target_type,field_media_image_target_uuid,field_media_image_title,field_media_image_url,field_media_image_width,field_media_of_target_id,field_media_of_target_type,field_media_of_target_uuid,field_media_of_url,field_media_use_target_id,field_media_use_target_type,field_media_use_target_uuid,field_media_use_url,field_media_video_file_target_id,field_media_video_file_target_type,field_media_video_file_target_uuid,field_media_video_file_url,field_mime_type_value,field_original_name_value,field_restricted_access_value,field_unique_id_value,field_width_value,langcode_value,media_link,mid_value,name_value,path_langcode,revision_created_value,revision_translation_affected_value,revision_user_target_id,revision_user_target_type,revision_user_target_uuid,revision_user_url,status_value,thumbnail_alt,thumbnail_height,thumbnail_target_id,thumbnail_target_type,thumbnail_target_uuid,thumbnail_url,thumbnail_width,uid_target_id,uid_target_type,uid_target_uuid,uid_url,uuid_value,vid_value
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,33426712.0,,,,,,,,,,38867.0,file,b9285173-bfa0-44ed-9cc7-b96e7418e3c7,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_08.pdf,,,,,,,,,,,,,12545,node,2cfb3aa2-342a-4cf3-942e-11d40643e8bf,/node/12545,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_08.pdf,False,02942a54-cc99-45f1-9e97-b29f6b1f6efa,,en,https://digital.library.jhu.edu/node/12545/media?_format=json,37976,1934_39_08,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,4e53e543-ed53-4abb-a961-6d4ecc6f6690,37976
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:36:09+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,18426620.0,,,,,,,,,,37064.0,file,80604964-359e-45aa-b18f-e1694007c395,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_019_0.pdf,,,,,,,,,,,,,12546,node,968d6c8c-9723-47c8-b920-b208cdaecf37,/node/12546,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_019.pdf,False,5d6f6109-341b-4220-8f89-059623d66de8,,en,https://digital.library.jhu.edu/node/12546/media?_format=json,36032,1912_016_019,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,f1d8146b-e69d-412a-ac96-570285ed335d,36032
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,33078023.0,,,,,,,,,,38869.0,file,3de6e597-7dae-41d2-895f-b4d070cca0b7,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_09.pdf,,,,,,,,,,,,,12547,node,7676d2fc-fa43-45f2-b41b-5ed101851c78,/node/12547,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_09.pdf,False,ae9c2083-1441-4898-a1fc-0bce7fead303,,en,https://digital.library.jhu.edu/node/12547/media?_format=json,37978,1934_39_09,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,7f6531c9-9963-4f2a-a4ed-0e6e829f920d,37978
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:36:09+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,18269954.0,,,,,,,,,,37065.0,file,36e1e586-5005-4032-abb1-f59dd687ea4a,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_020_0.pdf,,,,,,,,,,,,,12548,node,074f7161-4574-4725-b743-425a76aa85d9,/node/12548,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_020.pdf,False,10b91642-65f0-44a2-bc4f-b40f0143a547,,en,https://digital.library.jhu.edu/node/12548/media?_format=json,36034,1912_016_020,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,fcbd5df0-67b3-4e52-9400-7a49d75483a4,36034
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,30855315.0,,,,,,,,,,38871.0,file,f7426ee3-9f33-4c76-9cc3-b5fbf295351d,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_10.pdf,,,,,,,,,,,,,12549,node,0a7fc126-b6f1-4d0d-ad28-66060a72b5e9,/node/12549,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_10.pdf,False,07295186-10d8-458b-b623-c7bfea5fd9eb,,en,https://digital.library.jhu.edu/node/12549/media?_format=json,37980,1934_39_10,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,81f3395d-d5c1-44b2-8a0a-219f6f89590d,37980
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:36:09+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23607107.0,,,,,,,,,,37066.0,file,0c44f29a-782f-4857-9949-91150aab500c,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_021_0.pdf,,,,,,,,,,,,,12550,node,27f85c76-621c-4a5e-bdda-875c20442d42,/node/12550,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_021.pdf,False,057d555f-5234-4c47-996a-73b16a0cb2a5,,en,https://digital.library.jhu.edu/node/12550/media?_format=json,36036,1912_016_021,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,61305caf-3de6-4c4f-a554-ea91eb0e66e6,36036
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,32015614.0,,,,,,,,,,38873.0,file,6a3951c3-4b49-4879-90a8-3abfabe55440,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_11.pdf,,,,,,,,,,,,,12551,node,1e82984f-705b-42f2-a57a-d3f3c82820c7,/node/12551,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_11.pdf,False,4f50bf7c-344d-4bfb-8ba6-b614d1ab6403,,en,https://digital.library.jhu.edu/node/12551/media?_format=json,37982,1934_39_11,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,336d3491-944b-403d-ad8d-cc3a0aefc4ee,37982
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23832097.0,,,,,,,,,,37067.0,file,70f2fe62-be94-42d9-9839-e04df921677a,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_022_0.pdf,,,,,,,,,,,,,12552,node,7db1465e-aeb5-4d74-8172-dd79faa738ae,/node/12552,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_022.pdf,False,da3e2440-ba87-451d-9562-6cc36922ff44,,en,https://digital.library.jhu.edu/node/12552/media?_format=json,36038,1912_016_022,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,6bdb0dda-ef5b-4003-afe3-a7f20688e157,36038
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,31733977.0,,,,,,,,,,38875.0,file,70b4da3f-2d06-4374-b417-eff31dc2b786,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_12.pdf,,,,,,,,,,,,,12553,node,5f2c6133-4ae4-49f6-96d8-16baea5289ef,/node/12553,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_12.pdf,False,7ccdc802-f4b9-41e3-953c-43c0974a951e,,en,https://digital.library.jhu.edu/node/12553/media?_format=json,37984,1934_39_12,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,3cc7f824-8d07-4134-93f6-da875a69c0a5,37984
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,24853432.0,,,,,,,,,,37068.0,file,85c6aac3-79ec-4688-922b-d600d873b4e0,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_023_0.pdf,,,,,,,,,,,,,12554,node,b6ab6569-8b4f-4da5-b1fe-d8235475d91d,/node/12554,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_023.pdf,False,7f4ac03c-beba-4d04-a77c-6a1450f51a32,,en,https://digital.library.jhu.edu/node/12554/media?_format=json,36041,1912_016_023,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,573deaf0-d40a-4e60-b16b-61f2696b79ee,36041
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,30002973.0,,,,,,,,,,38877.0,file,783c0825-bd5d-4e6c-ab6f-18a08f571515,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_13.pdf,,,,,,,,,,,,,12555,node,1c03c97c-b9cc-438c-afc4-70bbd273d9eb,/node/12555,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_13.pdf,False,5c99138d-cce4-40e7-abcd-4628f8a7bfd6,,en,https://digital.library.jhu.edu/node/12555/media?_format=json,37986,1934_39_13,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,5e480aab-3d8e-4b72-b51e-35cb338a895b,37986
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,24554463.0,,,,,,,,,,37069.0,file,1beb2133-5365-4284-a344-084655efbab5,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_024_0.pdf,,,,,,,,,,,,,12556,node,10cbe1da-608b-437c-bb67-1230d2aa7779,/node/12556,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_024.pdf,False,1e4ec8c9-7453-4135-8e26-001eed782817,,en,https://digital.library.jhu.edu/node/12556/media?_format=json,36043,1912_016_024,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,1387355a-a717-4fc3-ba9c-6303c712a35b,36043
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,31991159.0,,,,,,,,,,38879.0,file,1422542c-ebf9-4e14-b860-dfe2ad71d0c3,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_14.pdf,,,,,,,,,,,,,12557,node,112b56e4-7a30-4e83-bf0a-41ff02505e65,/node/12557,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_14.pdf,False,bf41add4-868e-44d6-8518-04f782576b53,,en,https://digital.library.jhu.edu/node/12557/media?_format=json,37988,1934_39_14,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,ee84a2cd-8d57-499f-b128-f96cea4e3c3f,37988
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:15:41+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,24673749.0,,,,,,,,,,37070.0,file,4cde8999-fd1b-4d98-8be6-adeeb1af9ecf,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_025_0.pdf,,,,,,,,,,,,,12558,node,0503acf7-18cc-456c-b7b7-b8f6a8e63e2a,/node/12558,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_025.pdf,False,6759b8fa-8bbb-4178-b06f-6f4d8c522d73,,en,https://digital.library.jhu.edu/node/12558/media?_format=json,36045,1912_016_025,en,2022-03-16T16:15:41+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,4a4ec2b5-c94f-4fde-9736-fe13662409ec,36045
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,30934045.0,,,,,,,,,,38881.0,file,41803d7b-e5e8-4cef-9a7d-2ca8c3d051ff,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_15.pdf,,,,,,,,,,,,,12559,node,55ec724e-8b82-4d79-9c94-bf8167a24f66,/node/12559,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_15.pdf,False,cf1a3d3f-150b-4ba5-8c49-392924dce4e0,,en,https://digital.library.jhu.edu/node/12559/media?_format=json,37990,1934_39_15,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,7a64609a-f0a7-4c65-82f4-1ecd160b6866,37990
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:18:48+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,24528217.0,,,,,,,,,,37071.0,file,e8faa807-6cb1-44a6-ba3e-dc46be223232,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_026_0.pdf,,,,,,,,,,,,,12560,node,69338e7c-c2b6-45bf-ab82-df9a31cfad1b,/node/12560,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_026.pdf,False,e0350e07-e6d3-418b-9019-475369569ea7,,en,https://digital.library.jhu.edu/node/12560/media?_format=json,36049,1912_016_026,en,2022-03-16T16:18:48+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,2a513b7b-dc1e-47d2-b670-fc268ec19ff7,36049
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,32844534.0,,,,,,,,,,38883.0,file,607b88b2-9b78-4e97-9c25-0759e0ef3f71,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_16.pdf,,,,,,,,,,,,,12561,node,c2cc4a5d-2a17-4935-916c-19da003e7360,/node/12561,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_16.pdf,False,e9a11ba2-e793-4020-b3e4-ada4d24ad255,,en,https://digital.library.jhu.edu/node/12561/media?_format=json,37992,1934_39_16,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,04f12f60-5814-44e5-86b1-28dd3271e1a1,37992
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:18:48+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23362557.0,,,,,,,,,,37072.0,file,b0bf5cdd-86f0-46b0-8305-7cf297738ba7,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_027_0.pdf,,,,,,,,,,,,,12562,node,c64c3638-f050-4143-8fba-91d4416244a9,/node/12562,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_027.pdf,False,67d41eb3-cd57-43b6-8b60-c347f517bee3,,en,https://digital.library.jhu.edu/node/12562/media?_format=json,36051,1912_016_027,en,2022-03-16T16:18:48+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,9858d4b7-2ab5-4038-8c76-565e2b5261a9,36051
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,32725801.0,,,,,,,,,,38885.0,file,a2b9e382-8f06-4b88-9cb0-f58db33fcf8a,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_17.pdf,,,,,,,,,,,,,12563,node,27f6bcb0-f78d-44df-b68c-c63c86c14ddd,/node/12563,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_17.pdf,False,c1a8e43e-581d-45cb-a201-f3da479d3068,,en,https://digital.library.jhu.edu/node/12563/media?_format=json,37994,1934_39_17,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,a7844280-5e91-42ec-b141-0e9d582e45ac,37994
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:18:48+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,22586518.0,,,,,,,,,,37073.0,file,937d672a-5786-4b12-b2db-1b7e409f473d,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_028_0.pdf,,,,,,,,,,,,,12564,node,13cb15ee-2e77-4c71-a60b-13fc7e3df919,/node/12564,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_028.pdf,False,75ccb35b-904a-48b2-927f-696ba58ef5c9,,en,https://digital.library.jhu.edu/node/12564/media?_format=json,36054,1912_016_028,en,2022-03-16T16:18:48+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,8020b85f-7f8d-4e0c-9d24-ea7257dfe569,36054
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,34406529.0,,,,,,,,,,38887.0,file,a97bf5d3-8993-4156-b176-9622b9b6cbff,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_18.pdf,,,,,,,,,,,,,12565,node,e4729752-0e64-4081-8bc7-00548fe464bf,/node/12565,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_18.pdf,False,a59b41d7-0464-42d9-9735-0ad2f0ccf7f1,,en,https://digital.library.jhu.edu/node/12565/media?_format=json,37996,1934_39_18,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,c2c0bae1-c9f3-4e3d-b7bd-f6ef91681b9a,37996
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:38:39+00:00,False,und,2022-03-16T16:18:48+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,22949563.0,,,,,,,,,,37074.0,file,a170503b-c1e6-4dac-8624-84c1edc033f0,http://digital.library.jhu.edu/system/files/2022-03-16/1912_016_029_0.pdf,,,,,,,,,,,,,12566,node,aadbe76f-43fb-4212-8862-e841437c24c4,/node/12566,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1912_016_029.pdf,False,e528b36e-b464-4ef2-8613-f44b05efdb0d,,en,https://digital.library.jhu.edu/node/12566/media?_format=json,36056,1912_016_029,en,2022-03-16T16:18:48+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,96c64b2e-ac01-4a71-b3b0-d4aa1d36fa20,36056
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:44:14+00:00,False,und,2022-03-16T18:44:14+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,32975386.0,,,,,,,,,,38889.0,file,2ae1b0ba-2752-4d39-a237-8d1ac5dba1ff,http://digital.library.jhu.edu/system/files/2022-03-16/1934_39_19.pdf,,,,,,,,,,,,,12567,node,7c778251-0076-4846-ad0f-eedfcd2572f9,/node/12567,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1934_39_19.pdf,False,fb3c891f-eeb1-4124-bb49-0fb444d6722b,,en,https://digital.library.jhu.edu/node/12567/media?_format=json,37998,1934_39_19,en,2022-03-16T18:44:14+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,eab27433-7c88-405e-a4f7-a550a66a8a0a,37998
